domain,key,address,category,category_old_id,city,company_url,country_code,country_name,description,extracted_address,geo_location,gid,industry_old_id,map_url,name,phone,phone_country_code,profile_url,query_string,raw_address,raw_phone,region_code,region_name,request_uri,review,root_domain,soleadify_category,text,time,url,zip_code,row
aboitiz.com,b1eca350bf5de75e97ec93b4690a2851,"8WJ6 P73 Aboitiz Corporate Center, Gov Manuel A Cuenco Avenue, Cebu City, Cebu, Cebu City, Philippines",,,Cebu City,http://aboitiz.com/,ph,Philippines,,"{'country_code': 'ph', 'country_name': 'Philippines', 'region_code': 'ph-07', 'region_name': 'Central Visayas', 'city': 'Cebu City', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 10.293106079101562, 'longitude': 123.9020767211914, 'raw_text': '8WJ6 P73 Aboitiz Corporate Center, Gov Manuel A Cuenco Avenue, Cebu City, Cebu, Cebu City, Philippines', 'tokens': None, 'nominatim_address': {'postcode': None, 'continent': None, 'country': 'Philippines', 'country_code': 'ph', 'region': 'Central Visayas', 'state': None, 'state_district': None, 'county': None, 'city': 'Cebu City', 'municipality': None, 'town': None, 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': None, 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': None, 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'PH-07', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': 'PH-07', 'ISO3166_2_lvl4': None, 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,17395614836437984785,,"/maps/dir//8WJ6%2BP73+Aboitiz+Equity+Ventures+Inc.,+Aboitiz+Corporate+Center,+Gov.+Manuel+A.+Cuenco+Avenue,+Cebu+City,+Cebu,+Cebu+City,+Philippines/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x33a998eb85d5bab9:0xf169a3871f66a611?sa=X&ved=2ahUKEwj0ivaX_eP_AhWilIkEHd4hC-wQ48ADegQIFBAA",Aboitiz Equity Ventures Inc.,+63324111800,ph,,Venture capital company Cebu City 6000,"8WJ6P73, Aboitiz Corporate Center, Gov Manuel A Cuenco Avenue, Cebu City, Cebu  63 32 4",+63 32 411 1800,ph-07,Central Visayas,/,,aboitiz.com,,"Aboitiz Equity Ventures Inc. 8WJ6+P73, Aboitiz Corporate Center, Gov. Manuel A. Cuenco Avenue, Cebu City, Cebu · +63 32 411 1800",1687887033000,"https://www.google.com/search?q=Venture+capital+company+Cebu+City+6000&sz=0&tbm=lcl&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&start=",,1
aboitiz.com,2252a5908304f7969323eb1c1b17362d,"8WJ6 P73 Aboitiz Corporate Center, Gov Manuel A Cuenco Avenue, Cebu City, Cebu, Cebu City, Philippines",,,Cebu City,http://aboitiz.com/,ph,Philippines,,"{'country_code': 'ph', 'country_name': 'Philippines', 'region_code': 'ph-07', 'region_name': 'Central Visayas', 'city': 'Cebu City', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 8.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 10.293106079101562, 'longitude': 123.9020767211914, 'raw_text': '8WJ6 P73 Aboitiz Corporate Center, Gov Manuel A Cuenco Avenue, Cebu City, Cebu, Cebu City, Philippines', 'tokens': None, 'nominatim_address': None}",,17395614836437984785,,"/maps/dir//8WJ6%2BP73+Aboitiz+Equity+Ventures+Inc.,+Aboitiz+Corporate+Center,+Gov.+Manuel+A.+Cuenco+Avenue,+Cebu+City,+Cebu,+Cebu+City,+Philippines/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x33a998eb85d5bab9:0xf169a3871f66a611?sa=X",Aboitiz Equity Ventures Inc.,+63324111800,ph,,Aboitiz Equity Ventures,"Cebu City, Philippines  63 32 4",+63 32 411 1800,ph-07,Central Visayas,/,,aboitiz.com,,"Aboitiz Equity Ventures Inc. Cebu City, Philippines · +63 32 411 1800 Open now",1681792450000,"https://www.google.com/search?q=Aboitiz+Equity+Ventures&sz=4&tbm=lcl&sclient=gws-wiz-local&fll=16.91968737201018,100.9972860545428&fspn=62.44197048627451,110.7421875&fz=4&sll=16.91968737201018,100.9972860545428&sspn=62.44197048627451,110.7421875&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&rlst=f#rlfi=hd:;si:;mv:[[48.14067261514744,156.3683798045428],[-14.301297871127074,45.62619230454279],null,[16.91968737201018,100.9972860545428],4];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",,2
aboitiz.com,41440663f4c9322d07022333cbdd54f4,"NAC Tower, 32nd St, Taguig, Metro Manila, Philippines",,,Taguig,https://aboitiz.com/,ph,Philippines,,"{'country_code': 'ph', 'country_name': 'Philippines', 'region_code': 'ph-00', 'region_name': 'Metro Manila', 'city': 'Taguig', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': 'Southern Manila District', 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 14.527053833007812, 'longitude': 121.07449340820312, 'raw_text': 'NAC Tower, 32nd St, Taguig, Metro Manila, Philippines', 'tokens': None, 'nominatim_address': None}","{'latitude': 14.5529785, 'longitude': 121.05147719999998}",496399734587631204,,"/maps/dir//Aboitiz+Equity+Ventures,+NAC+Tower,+32nd+St,+Taguig,+Metro+Manila,+Philippines/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3397c8f3ef61dbb5:0x6e390edb6b1a664?sa=X",Aboitiz Equity Ventures,+63288862800,ph,,Aboitiz Equity Ventures,"Taguig, Metro Manila, Philippines  63  2800",+63 2 8886 2800,ph-00,Metro Manila,/,,aboitiz.com,,"Aboitiz Equity Ventures Taguig, Metro Manila, Philippines · +63 2 8886 2800 Open ⋅ Closes 6 PM",1681792450000,"https://www.google.com/search?q=Aboitiz+Equity+Ventures&sz=4&tbm=lcl&sclient=gws-wiz-local&fll=16.91968737201018,100.9972860545428&fspn=62.44197048627451,110.7421875&fz=4&sll=16.91968737201018,100.9972860545428&sspn=62.44197048627451,110.7421875&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&rlst=f#rlfi=hd:;si:;mv:[[48.14067261514744,156.3683798045428],[-14.301297871127074,45.62619230454279],null,[16.91968737201018,100.9972860545428],4];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",1634,3
aboitiz.com,9377410ed95a3e48d494e8fa5c72acdf,,,,Cebu City,http://aboitiz.com/,ph,Philippines,,"{'country_code': 'ph', 'country_name': 'Philippines', 'region_code': None, 'region_name': 'Central Visayas', 'city': 'Cebu City', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Governor M. Cuenco Avenue', 'postcode': '6666', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 1.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 10.331893920898438, 'longitude': 123.91020202636719, 'raw_text': None, 'tokens': None, 'nominatim_address': None}","{'latitude': 10.331764699999999, 'longitude': 123.91064499999999}",17395614836437984785,,"/maps/dir//8WJ6%2BP73+Aboitiz+Equity+Ventures+Inc.,+Aboitiz+Corporate+Center,+Gov.+Manuel+A.+Cuenco+Avenue,+Cebu+City,+Cebu,+Cebu+City,+Philippines/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x33a998eb85d5bab9:0xf169a3871f66a611?sa=X",Aboitiz Equity Ventures Inc.,+63324111800,ph,,Aboitiz Equity Ventures,"Cebu City, Cebu, Philippines  63 32 4",+63 32 411 1800,,Central Visayas,/,,aboitiz.com,,"Aboitiz Equity Ventures Inc. Cebu City, Cebu, Philippines · In Aboitiz Power Corporation · +63 32 411 1800",1673195459000,"https://www.google.com/search?q=Aboitiz+Equity+Ventures&sz=4&tbm=lcl&sclient=gws-wiz-local&fll=16.91968737201018,100.9972860545428&fspn=62.44197048627451,110.7421875&fz=4&sll=16.91968737201018,100.9972860545428&sspn=62.44197048627451,110.7421875&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&rlst=f#rlfi=hd:;si:;mv:[[48.14067261514744,156.3683798045428],[-14.301297871127074,45.62619230454279],null,[16.91968737201018,100.9972860545428],4];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",6666,4
abrvending.com,bd7ed4d64b00abd217a8aa8c4eb512a1,"520 Industrial Dr B8, Woodstock, GA 30189, United States",,,Woodstock,http://abrvending.com/,us,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-ga', 'region_name': 'Georgia', 'city': 'Woodstock', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 34.101409912109375, 'longitude': -84.51921844482422, 'raw_text': '520 Industrial Dr B8, Woodstock, GA 30189, United States', 'tokens': None, 'nominatim_address': {'postcode': None, 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Georgia', 'state_district': None, 'county': 'Cherokee County', 'city': None, 'municipality': None, 'town': 'Woodstock', 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': None, 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': None, 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-GA', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-GA', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,6200796802213890198,,"/maps/dir//ABR+Vending+and+Food+Service,+520+Industrial+Dr+B8,+Woodstock,+GA+30189,+United+States/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88f516a955555555:0x560da7d6a0564896?sa=X&ved=2ahUKEwiDweL83ev_AhUnrZUCHcZkCtsQ48ADegQIEBAA",ABR Vending and Food Service,+17709288412,us,,Beverage distributor Woodstock 30189,,+1 770-928-8412,us-ga,Georgia,/,,abrvending.com,,ABR Vending and Food Service 520 Industrial Dr B8 · +1 770-928-8412 Open ⋅ Closes 5 pm,1688153534000,"https://www.google.com/search?q=Beverage+distributor+Woodstock+30189&sz=0&tbm=lcl&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&start=",,1
abrvending.com,62666e29b0baf66e529ac93abd202c78,"520 Industrial Dr B8, Woodstock, GA 30189, United States",,,Woodstock,http://abrvending.com/,us,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-ga', 'region_name': 'Georgia', 'city': 'Woodstock', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 34.101409912109375, 'longitude': -84.51921844482422, 'raw_text': '520 Industrial Dr B8, Woodstock, GA 30189, United States', 'tokens': None, 'nominatim_address': {'postcode': None, 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Georgia', 'state_district': None, 'county': 'Cherokee County', 'city': None, 'municipality': None, 'town': 'Woodstock', 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': None, 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': None, 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-GA', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-GA', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,6200796802213890198,,"/maps/dir//ABR+Vending+and+Food+Service,+520+Industrial+Dr+B8,+Woodstock,+GA+30189,+United+States/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88f516a955555555:0x560da7d6a0564896?sa=X&ved=2ahUKEwjcsvbE__D_AhUilosKHXizASA4FBDjwAN6BAgEEAA&hl=en",ABR Vending and Food Service,+17709288412,us,,Vending machine supplier Roswell 30075,"Woodstock, GA, United States  ",+1 770-928-8412,us-ga,Georgia,/,,abrvending.com,,"ABR Vending and Food Service Woodstock, GA, United States · +1 770-928-8412 Closed ⋅ Opens 9 AM Mon",1688334343000,"https://www.google.com/search?q=Vending+machine+supplier+Roswell+30075&sz=0&tbm=lcl&start=20&hl=en&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",,2
abrvending.com,ba40914115edddf63bd2be387ddccf29,"520 Industrial Dr B8, Woodstock, GA 30189",,,Woodstock,http://abrvending.com/,,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-ga', 'region_name': 'Georgia', 'city': 'Woodstock', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 34.101409912109375, 'longitude': -84.51921844482422, 'raw_text': '520 Industrial Dr B8, Woodstock, GA 30189', 'tokens': None, 'nominatim_address': {'postcode': None, 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Georgia', 'state_district': None, 'county': 'Cherokee County', 'city': None, 'municipality': None, 'town': 'Woodstock', 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': None, 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': None, 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-GA', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-GA', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,6200796802213890198,,"/maps/dir//ABR+Vending+and+Food+Service,+520+Industrial+Dr+B8,+Woodstock,+GA+30189/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88f516a955555555:0x560da7d6a0564896?sa=X&ved=2ahUKEwiN2rLolOz_AhWsJUQIHdquAocQ48ADegQIBhAA",ABR Vending and Food Service,+17709288412,,,Machining manufacturer Woodstock 30188,,(770) 928-8412,us-ga,Georgia,/,,abrvending.com,,ABR Vending and Food Service 520 Industrial Dr B8 · (770) 928-8412 Closed ⋅ Opens 9 AM Mon,1688168254000,"https://www.google.com/search?q=Machining+manufacturer+Woodstock+30188&sz=0&tbm=lcl&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&start=",,3
abrvending.com,a248b8193f210b16c7eead4c5a1ae629,"Woodstock, GA",Vending machine supplier,,Cherokee County,http://abrvending.com/,us,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Georgia', 'city': 'Cherokee County', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Industrial Drive', 'postcode': '30189', 'po_box': None, 'house_number': '598', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': -1.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 34.08805847167969, 'longitude': -84.55809020996094, 'raw_text': None, 'tokens': None, 'nominatim_address': None}","{'latitude': 34.088860499999996, 'longitude': -84.5578024}",6200796802213890198,,"/maps/dir//ABR+Vending+and+Food+Service,+520+Industrial+Dr+B8,+Woodstock,+GA+30189,+%CE%97%CE%BD%CF%89%CE%BC%CE%AD%CE%BD%CE%B5%CF%82+%CE%A0%CE%BF%CE%BB%CE%B9%CF%84%CE%B5%CE%AF%CE%B5%CF%82/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88f516a955555555:0x560da7d6a0564896?sa=X",ABR Vending and Food Service,+17709288412,us,"/search?sz=0&q=ABR+Vending+and+Food+Service+Woodstock,+GA&ludocid=6200796802213890198&gsas=1&lsig=AB86z5WPPUNGxnLiqChq5Ei10qz5&lqi=Ci5hbXVzZW1lbnQgbWFjaGluZSBzdXBwbGllciBpbiBhdGxhbnRhLCBnZW9yZ2lhSOa0wNHmgICACFpHEAAQARACGAAYARgCGAUiLWFtdXNlbWVudCBtYWNoaW5lIHN1cHBsaWVyIGluIGF0bGFudGEgZ2VvcmdpYSoICAMQABABEAKSARh2ZW5kaW5nX21hY2hpbmVfc3VwcGxpZXKqASIQASoeIhphbXVzZW1lbnQgbWFjaGluZSBzdXBwbGllcigA&phdesc=SUhtIzK_Fa4",Vending Machines in Georgia,"Woodstock, GA, Ηνωμένες Πολιτείες  ",+1 770-928-8412,ga,Georgia,/,,abrvending.com,,"5,0 (1) · Vending machine supplier Woodstock, GA, Ηνωμένες Πολιτείες · +1 770-928-8412 Ανοιχτά ⋅ Κλείνει στις 5:00 μ.μ.",1636122972000,https://www.google.com/search?q=Vending+Machines+in+Georgia&sz=0&tbm=lcl&start=20,30189,4
absolutecoatings.com,9fbd26b00ef696d9a2ad0966a22dd400,"1999 Elizabeth St, North Brunswick Township, NJ 08902",,,North Brunswick,https://absolutecoatings.com/,,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-nj', 'region_name': 'New Jersey', 'city': 'North Brunswick', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Elizabeth Street', 'postcode': '08874', 'po_box': None, 'house_number': '1999', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 40.44965744018555, 'longitude': -74.49837493896484, 'raw_text': '1999 Elizabeth St, North Brunswick Township, NJ 08902', 'tokens': None, 'nominatim_address': {'postcode': '08874', 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'New Jersey', 'state_district': None, 'county': 'Middlesex County', 'city': None, 'municipality': None, 'town': 'North Brunswick', 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': 'Adams', 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': 'Elizabeth Street', 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-NJ', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-NJ', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,81122862008660084,,"/maps/dir//Absolute+Coating,+1999+Elizabeth+St,+North+Brunswick+Township,+NJ+08902/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89c3c4755503ee97:0x12034d02d307074?sa=X&ved=2ahUKEwjU4sy5v-T_AhXWk4kEHS3MAtA4FBDjwAN6BAgNEAA&hl=en",Absolute Coating,+17328213200,,,Chemical industry North Brunswick 08902,,(732) 821-3200,us-nj,New Jersey,/,,absolutecoatings.com,,Absolute Coating 1999 Elizabeth St · (732) 821-3200 Open ⋅ Closes 5 AM Wed,1687904820000,"https://www.google.com/search?q=Chemical+industry+North+Brunswick+08902&sz=0&tbm=lcl&start=20&hl=en&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",08874,1
absolutecoatings.com,51dab75d20744d4a0619873cf80d36a9,"North Brunswick Township, NJ",Powder coating service,,Middlesex County,http://absolutecoatings.com/Contact-Us.php,,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'New Jersey', 'city': 'Middlesex County', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Elizabeth Street', 'postcode': '08874', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 1.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 40.44980239868164, 'longitude': -74.49861145019531, 'raw_text': None, 'tokens': None, 'nominatim_address': None}","{'latitude': 40.4504394, 'longitude': -74.4982223}",81122862008660084,,"/maps/dir//Absolute+Coating,+1999+Elizabeth+St,+North+Brunswick+Township,+NJ+08902/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89c3c4755503ee97:0x12034d02d307074?sa=X",Absolute Coating,+17328213200,,"/search?sz=0&q=Absolute+Coating+North+Brunswick+Township,+NJ&ludocid=81122862008660084&lsig=AB86z5VH-JWeBkkA_b3GagQwRlc8&lqi=CidQb3dkZXIgY29hdGluZyBzZXJ2aWNlIGluIE5ldyBCcnVuc3dpY2tIkMDw776ugIAIWlkKFnBvd2RlciBjb2F0aW5nIHNlcnZpY2UQABABEAIYABgBGAIYBSIncG93ZGVyIGNvYXRpbmcgc2VydmljZSBpbiBuZXcgYnJ1bnN3aWNrKggIAxAAEAEQApIBFnBvd2Rlcl9jb2F0aW5nX3NlcnZpY2WqAR4QASoaIhZwb3dkZXIgY29hdGluZyBzZXJ2aWNlKAA&phdesc=Bx-WOXRb2TA",Powder coating service in New Brunswick,"North Brunswick Township, NJ",(732) 821-3200,nj,New Jersey,/Contact-Us.php,,absolutecoatings.com,,"5.0 (2) · Powder coating service North Brunswick Township, NJ (732) 821-3200",1622324379000,https://www.google.com/search?sz=0&tbm=lcl&q=Powder+coating+service+in+New+Brunswick&start=0,08874,2
